X Z V VxVz
76 -192 2.37 1.08
76 -191 2.37 1.08
76 -190 2.37 1.08
76 -189 2.37 1.08
76 -188 2.37 1.08
76 -187 2.37 1.08
76 -186 2.37 1.08
76 -185 2.37 1.08
76 -184 2.37 1.08
76 -183 2.37 1.08
76 -182 2.37 1.08
76 -181 2.37 1.08
76 -180 2.37 1.08
76 -179 2.37 1.08
76 -178 2.37 1.08
76 -177 2.37 1.08
76 -176 2.37 1.08
76 -175 2.37 1.08
76 -174 2.37 1.08
76 -173 2.369999999 1.080000001
76 -172 2.369999994 1.080000003
76 -171 2.36999997 1.080000013
76 -170 2.369999868 1.080000066
76 -169 2.369999474 1.080000287
76 -168 2.369998131 1.080001101
76 -167 2.369994034 1.080003724
76 -166 2.369982829 1.080011513
76 -165 2.369955312 1.080035784
76 -164 2.369894677 1.080097755
76 -163 2.369775213 1.080241586
76 -162 2.369566431 1.080680377
76 -161 2.369247798 1.081522617
76 -160 2.368836827 1.082820637
76 -159 2.368425059 1.084478636
76 -158 2.368205053 1.086292108
76 -157 2.368467108 1.08806051
76 -156 2.369558751 1.089691698
76 -155 2.371812318 1.091216342
76 -154 2.375712702 1.092725926
76 -153 2.38182211 1.094288049
76 -152 2.390934775 1.095914805
76 -151 2.403972853 1.097575382
76 -150 2.422011608 1.09921989
76 -149 2.445171794 1.100829804
76 -148 2.471782648 1.102458503
76 -147 2.498773053 1.104196416
76 -146 2.52214797 1.106107796
76 -145 2.538299694 1.108210423
76 -144 2.545874032 1.110434404
76 -143 2.546730925 1.11263822
76 -142 2.544081476 1.114667947
76 -141 2.537976243 1.116382627
76 -140 2.527888871 1.117685579
76 -139 2.514321529 1.118600565
76 -138 2.498938354 1.119283031
76 -137 2.483342431 1.119925139
76 -136 2.468176429 1.120714488
76 -135 2.453738162 1.121776197
76 -134 2.441517592 1.123105447
76 -133 2.433496637 1.124505461
76 -132 2.431723658 1.12595372
76 -131 2.444404864 1.127113033
76 -130 2.471859018 1.128096134
76 -129 2.50832283 1.128890941
76 -128 2.538831527 1.129415237
76 -127 2.558138099 1.129732966
76 -126 2.56906241 1.1299771
76 -125 2.579048514 1.130278224
76 -124 2.591300645 1.130705905
76 -123 2.598496186 1.131198038
76 -122 2.587861656 1.131492075
76 -121 2.550006113 1.131434459
76 -120 2.505463725 1.13100374
76 -119 2.473372575 1.130760474
76 -118 2.466741581 1.13147245
76 -117 2.482181893 1.133513415
76 -116 2.504538542 1.136766634
76 -115 2.524091453 1.14090837
76 -114 2.529747179 1.145515417
76 -113 2.509405911 1.150143344
76 -112 2.469376581 1.154513192
76 -111 2.430478079 1.158698429
76 -110 2.429967296 1.163033664
76 -109 2.475177859 1.167598736
76 -108 2.526618805 1.171874969
76 -107 2.523121917 1.175071827
76 -106 2.448211265 1.177206718
76 -105 2.37347558 1.179524188
76 -104 2.365738035 1.183706789
76 -103 2.425237374 1.188523455
76 -102 2.46530034 1.192782405
76 -101 2.43 1.195672071
76 -100 2.4 1.197193145
76 -99 2.4 1.197639615
76 -98 2.41 1.196871083
76 -97 2.37 1.194691204
76 -96 2.32 1.191241304
76 -95 2.31 1.187364318
76 -94 2.37 1.183727562
76 -93 2.43 1.180666543
76 -92 2.43 1.177998365
76 -91 2.4 1.175678961
76 -90 2.36 1.173604568
76 -89 2.32 1.171608949
76 -88 2.26 1.169394851
76 -87 2.19 1.167078635
76 -86 2.14 1.165348852
76 -85 2.12 1.165107543
76 -84 2.14 1.166727598
76 -83 2.18 1.169748664
76 -82 2.21 1.173315645
76 -81 2.21 1.176770996
76 -80 2.18 1.17999892
76 -79 2.16 1.182958952
76 -78 2.17 1.185459711
76 -77 2.16 1.18697338
76 -76 2.13 1.187089639
76 -75 2.13 1.185542649
76 -74 2.13 1.182358482
76 -73 2.09 1.177880641
76 -72 2.03 1.172840483
76 -71 1.99 1.168152159
76 -70 1.98 1.164462852
76 -69 2 1.161999296
76 -68 2.02 1.160616358
76 -67 2.05 1.16002828
76 -66 2.08 1.159845795
76 -65 2.09 1.159665597
76 -64 2.08 1.159103974
76 -63 2.05 1.157972244
76 -62 2 1.156300821
76 -61 1.96 1.154382433
76 -60 1.95 1.152594238
76 -59 1.96 1.151248348
76 -58 1.99 1.150451561
76 -57 2.02 1.150104432
76 -56 2.05 1.149967966
76 -55 2.07 1.149743163
76 -54 2.06 1.149202801
76 -53 2.03 1.14838267
76 -52 2 1.147639769
76 -51 2 1.147385246
76 -50 2.03 1.147600177
76 -49 2.08 1.147701626
76 -48 2.09 1.146984281
76 -47 2.06 1.145285812
76 -46 2.03 1.142984507
76 -45 2.02 1.140571084
76 -44 2.04 1.138034152
76 -43 2.03 1.135215471
76 -42 2.01 1.132056499
76 -41 1.99 1.129003784
76 -40 2.01 1.126427209
76 -39 2.04 1.12450553
76 -38 2.07 1.123037006
76 -37 2.06 1.121873165
76 -36 2.04 1.120861267
76 -35 2.03 1.119827078
76 -34 2.03 1.11839753
76 -33 2.02 1.116330696
76 -32 2.01 1.113548059
76 -31 2.01 1.110094457
76 -30 2.01 1.105814655
76 -29 1.97 1.100505309
76 -28 1.92 1.094851741
76 -27 1.87 1.089697814
76 -26 1.83 1.085155129
76 -25 1.8 1.081255775
76 -24 1.79 1.077805079
76 -23 1.8 1.074713326
76 -22 1.81 1.071961309
76 -21 1.79 1.06954751
76 -20 1.73 1.067475075
76 -19 1.65 1.065815693
76 -18 1.59 1.064496729
76 -17 1.558628526 1.063536748
76 -16 1.522750105 1.062931818
76 -15 1.493085977 1.062688232
76 -14 1.465953602 1.062792938
76 -13 1.433978296 1.0632322
76 -12 1.417037885 1.063987376
76 -11 1.399576939 1.065029815
76 -10 1.39318518 1.066320533
76 -9 1.389919983 1.067807308
76 -8 1.385561173 1.069423177
76 -7 1.379141327 1.07108461
76 -6 1.374374021 1.072688006
76 -5 1.367454932 1.074108094
76 -4 1.364460343 1.075207866
76 -3 1.361360581 1.075869748
76 -2 1.356782213 1.076057763
76 -1 1.351549349 1.075893168
76 0 1.346313388 1.075701758
77 -200 2.37 1.08
77 -199 2.37 1.08
77 -198 2.37 1.08
77 -197 2.37 1.08
77 -196 2.37 1.08
77 -195 2.37 1.08
77 -194 2.37 1.08
77 -193 2.37 1.08
77 -192 2.37 1.08
77 -191 2.37 1.08
77 -190 2.37 1.08
77 -189 2.37 1.08
77 -188 2.37 1.08
77 -187 2.37 1.08
77 -186 2.37 1.08
77 -185 2.37 1.08
77 -184 2.37 1.08
77 -183 2.37 1.08
77 -182 2.37 1.08
77 -181 2.37 1.08
77 -180 2.37 1.08
77 -179 2.37 1.08
77 -178 2.37 1.08
77 -177 2.37 1.08
77 -176 2.37 1.08
77 -175 2.37 1.08
77 -174 2.37 1.08
77 -173 2.369999999 1.080000001
77 -172 2.369999996 1.080000007
77 -171 2.369999979 1.08000003
77 -170 2.369999907 1.080000144
77 -169 2.36999963 1.0800006
77 -168 2.369998681 1.0800022
77 -167 2.369995769 1.080007114
77 -166 2.369987742 1.08002038
77 -165 2.369967824 1.080058514
77 -164 2.369923356 1.080148452
77 -163 2.369834405 1.080329564
77 -162 2.369676384 1.08082279
77 -161 2.369431311 1.081694013
77 -160 2.369111237 1.082973014
77 -159 2.368791123 1.084574258
77 -158 2.368638194 1.086328418
77 -157 2.368918704 1.088069102
77 -156 2.36997319 1.089703989
77 -155 2.372178122 1.091243318
77 -154 2.375921438 1.092759587
77 -153 2.381836508 1.094322143
77 -152 2.390892785 1.095946243
77 -151 2.403850777 1.097605042
77 -150 2.421679642 1.099249006
77 -149 2.444666735 1.100862183
77 -148 2.471210666 1.102491913
77 -147 2.498206612 1.104234526
77 -146 2.521546575 1.106146971
77 -145 2.538041037 1.108249904
77 -144 2.545771215 1.110468953
77 -143 2.546720651 1.112662079
77 -142 2.544078341 1.114678179
77 -141 2.537951965 1.116377305
77 -140 2.527861683 1.117664431
77 -139 2.514301893 1.118571728
77 -138 2.498896192 1.119258966
77 -137 2.483243618 1.119912766
77 -136 2.468079718 1.120713606
77 -135 2.45386897 1.121795346
77 -134 2.44209032 1.123114616
77 -133 2.434264768 1.124516834
77 -132 2.432691788 1.12593042
77 -131 2.445707823 1.127095766
77 -130 2.47290639 1.128087557
77 -129 2.507939576 1.128886868
77 -128 2.538693983 1.129415855
77 -127 2.558508455 1.129731219
77 -126 2.569854387 1.129966578
77 -125 2.579733617 1.130234022
77 -124 2.591314257 1.130604541
77 -123 2.597187456 1.131026129
77 -122 2.585892391 1.131231467
77 -121 2.548884082 1.131146469
77 -120 2.503522186 1.130678706
77 -119 2.472667956 1.130332479
77 -118 2.467621681 1.130908992
77 -117 2.482915035 1.13286254
77 -116 2.505888304 1.136089922
77 -115 2.525124859 1.1402541
77 -114 2.529930593 1.144933612
77 -113 2.509585275 1.149681423
77 -112 2.471276111 1.154208391
77 -111 2.434031002 1.158551871
77 -110 2.43243818 1.16299275
77 -109 2.475369713 1.167563718
77 -108 2.525339317 1.171752977
77 -107 2.521435626 1.174841475
77 -106 2.448616792 1.176908158
77 -105 2.375421703 1.179194162
77 -104 2.369047944 1.183311898
77 -103 2.427245503 1.188309089
77 -102 2.466607237 1.192692937
77 -101 2.435 1.195723078
77 -100 2.405 1.197375193
77 -99 2.405 1.197887403
77 -98 2.405 1.197118562
77 -97 2.37 1.194905132
77 -96 2.32 1.191388053
77 -95 2.31 1.187377327
77 -94 2.37 1.183510497
77 -93 2.425 1.180188656
77 -92 2.425 1.17731056
77 -91 2.395 1.174892637
77 -90 2.355 1.172818167
77 -89 2.315 1.170885845
77 -88 2.26 1.168774148
77 -87 2.19 1.166578329
77 -86 2.14 1.164957991
77 -85 2.125 1.164771546
77 -84 2.145 1.166364915
77 -83 2.18 1.169311064
77 -82 2.21 1.172828297
77 -81 2.205 1.176331673
77 -80 2.18 1.179708815
77 -79 2.16 1.18286681
77 -78 2.17 1.185569259
77 -77 2.155 1.187257187
77 -76 2.13 1.187509988
77 -75 2.13 1.186021848
77 -74 2.125 1.182832128
77 -73 2.085 1.178336444
77 -72 2.025 1.173340763
77 -71 1.985 1.16874417
77 -70 1.98 1.165111579
77 -69 2 1.162592078
77 -68 2.02 1.161052545
77 -67 2.045 1.160281056
77 -66 2.075 1.15996938
77 -65 2.09 1.159755529
77 -64 2.08 1.159271805
77 -63 2.045 1.158297237
77 -62 2 1.156795111
77 -61 1.96 1.154958788
77 -60 1.95 1.153123416
77 -59 1.96 1.151625737
77 -58 1.99 1.150658882
77 -57 2.02 1.150183154
77 -56 2.05 1.149991593
77 -55 2.065 1.149787717
77 -54 2.055 1.149353099
77 -53 2.025 1.148692006
77 -52 2 1.148093721
77 -51 2 1.147885963
77 -50 2.03 1.148036569
77 -49 2.075 1.148019087
77 -48 2.09 1.147197618
77 -47 2.06 1.145424746
77 -46 2.035 1.143047187
77 -45 2.025 1.140529332
77 -44 2.04 1.137871514
77 -43 2.035 1.134927782
77 -42 2.01 1.13164633
77 -41 1.995 1.128462446
77 -40 2.01 1.125778971
77 -39 2.04 1.123823201
77 -38 2.07 1.122434222
77 -37 2.065 1.121438058
77 -36 2.045 1.120608029
77 -35 2.035 1.119699045
77 -34 2.03 1.118310632
77 -33 2.02 1.116224027
77 -32 2.01 1.113385292
77 -31 2.01 1.109841913
77 -30 2.01 1.105424
77 -29 1.97 1.099949898
77 -28 1.92 1.094184247
77 -27 1.87 1.088949648
77 -26 1.83 1.084391097
77 -25 1.805 1.0804405
77 -24 1.795 1.076963331
77 -23 1.805 1.07386236
77 -22 1.815 1.071096203
77 -21 1.795 1.068670657
77 -20 1.73 1.066587503
77 -19 1.65 1.064899401
77 -18 1.59 1.063610917
77 -17 1.555996914 1.062653972
77 -16 1.526121287 1.062064891
77 -15 1.497900327 1.061833063
77 -14 1.470510064 1.061952765
77 -13 1.438127594 1.062412741
77 -12 1.420885627 1.063193996
77 -11 1.402780552 1.064268445
77 -10 1.395269957 1.065597173
77 -9 1.39065511 1.067128958
77 -8 1.386097144 1.068798202
77 -7 1.380280533 1.070523352
77 -6 1.375722559 1.072204542
77 -5 1.370077627 1.073722493
77 -4 1.364431822 1.07494677
77 -3 1.360416237 1.075762937
77 -2 1.356942297 1.076122216
77 -1 1.352517165 1.076117085
77 0 1.347689404 1.076011193
78 -200 2.37 1.08
78 -199 2.37 1.08
78 -198 2.37 1.08
78 -197 2.37 1.08
78 -196 2.37 1.08
78 -195 2.37 1.08
78 -194 2.37 1.08
78 -193 2.37 1.08
78 -192 2.37 1.08
78 -191 2.37 1.08
78 -190 2.37 1.08
78 -189 2.37 1.08
78 -188 2.37 1.08
78 -187 2.37 1.08
78 -186 2.37 1.08
78 -185 2.37 1.08
78 -184 2.37 1.08
78 -183 2.37 1.08
78 -182 2.37 1.08
78 -181 2.37 1.08
78 -180 2.37 1.08
78 -179 2.37 1.08
78 -178 2.37 1.08
78 -177 2.37 1.08
78 -176 2.37 1.08
78 -175 2.37 1.08
78 -174 2.37 1.08
78 -173 2.37 1.080000002
78 -172 2.369999997 1.080000012
78 -171 2.369999986 1.080000056
78 -170 2.369999939 1.080000267
78 -169 2.369999754 1.080001085
78 -168 2.369999117 1.080003848
78 -167 2.369997136 1.080012011
78 -166 2.369991573 1.080032917
78 -165 2.369977449 1.080088784
78 -164 2.369945068 1.08021222
78 -163 2.369878404 1.080443927
78 -162 2.369756415 1.080991892
78 -161 2.369561729 1.081890897
78 -160 2.369301029 1.08315152
78 -159 2.369036568 1.084696496
78 -158 2.368918326 1.086388221
78 -157 2.369198132 1.08808844
78 -156 2.370213845 1.089717322
78 -155 2.372358514 1.091271547
78 -154 2.376070294 1.092799604
78 -153 2.381890498 1.094359299
78 -152 2.390734187 1.095977706
78 -151 2.403713233 1.097632496
78 -150 2.421405734 1.099278382
78 -149 2.444147607 1.100894298
78 -148 2.470589134 1.102530668
78 -147 2.497564468 1.104270619
78 -146 2.521120107 1.106188842
78 -145 2.537893716 1.108288614
78 -144 2.545668527 1.110502717
78 -143 2.546717596 1.112683722
78 -142 2.544093632 1.114684357
78 -141 2.53795889 1.116365494
78 -140 2.527873567 1.117634379
78 -139 2.514320029 1.118533736
78 -138 2.498886958 1.119232251
78 -137 2.483189966 1.119899485
78 -136 2.468084133 1.120714227
78 -135 2.454176779 1.121811673
78 -134 2.442794075 1.123143778
78 -133 2.434917741 1.124528538
78 -132 2.433450693 1.125908539
78 -131 2.446721091 1.127080416
78 -130 2.473422491 1.12808086
78 -129 2.50751269 1.128885438
78 -128 2.538427625 1.129418067
78 -127 2.558790473 1.129729771
78 -126 2.570597119 1.129951924
78 -125 2.580394811 1.130198687
78 -124 2.591239278 1.130524557
78 -123 2.596005799 1.130877185
78 -122 2.583585235 1.130980916
78 -121 2.548013362 1.130859846
78 -120 2.502029523 1.1303477
78 -119 2.472075249 1.129879441
78 -118 2.468671419 1.130302163
78 -117 2.484210435 1.132162793
78 -116 2.507558844 1.135368047
78 -115 2.526473135 1.139562617
78 -114 2.530064925 1.144324661
78 -113 2.509638812 1.149203617
78 -112 2.472531338 1.153898656
78 -111 2.437471193 1.158410067
78 -110 2.435044589 1.162961298
78 -109 2.475644819 1.167531829
78 -108 2.523833731 1.171612332
78 -107 2.519839489 1.174561774
78 -106 2.449678118 1.176539029
78 -105 2.378896289 1.178802549
78 -104 2.373038538 1.182873044
78 -103 2.430152916 1.18801032
78 -102 2.467258775 1.192500039
78 -101 2.44 1.195659859
78 -100 2.41 1.197447977
78 -99 2.41 1.198041865
78 -98 2.4 1.197295468
78 -97 2.37 1.195070907
78 -96 2.32 1.191512564
78 -95 2.31 1.187397946
78 -94 2.37 1.18333359
78 -93 2.42 1.179779464
78 -92 2.42 1.176715952
78 -91 2.39 1.174220849
78 -90 2.35 1.172159337
78 -89 2.31 1.170282907
78 -88 2.26 1.168240522
78 -87 2.19 1.166117436
78 -86 2.14 1.164565382
78 -85 2.13 1.164415213
78 -84 2.15 1.16598804
78 -83 2.18 1.168879145
78 -82 2.21 1.172363676
78 -81 2.2 1.175917673
78 -80 2.18 1.179430741
78 -79 2.16 1.182764435
78 -78 2.17 1.185643225
78 -77 2.15 1.187482967
78 -76 2.13 1.187857837
78 -75 2.13 1.186428546
78 -74 2.12 1.183244584
78 -73 2.08 1.178742576
78 -72 2.02 1.173790756
78 -71 1.98 1.169271703
78 -70 1.98 1.165678961
78 -69 2 1.163097141
78 -68 2.02 1.161411706
78 -67 2.04 1.160479636
78 -66 2.07 1.160062628
78 -65 2.09 1.159830549
78 -64 2.08 1.159429173
78 -63 2.04 1.158609684
78 -62 2 1.157273307
78 -61 1.96 1.155516117
78 -60 1.95 1.15363128
78 -59 1.96 1.151981222
78 -58 1.99 1.150848463
78 -57 2.02 1.150253032
78 -56 2.05 1.150015143
78 -55 2.06 1.149834534
78 -54 2.05 1.149498151
78 -53 2.02 1.14898386
78 -52 2 1.148519084
78 -51 2 1.148355932
78 -50 2.03 1.148447972
78 -49 2.07 1.148323589
78 -48 2.09 1.147408796
78 -47 2.06 1.145567768
78 -46 2.04 1.143112746
78 -45 2.03 1.140483389
78 -44 2.04 1.13769633
78 -43 2.04 1.134623511
78 -42 2.01 1.131227626
78 -41 2 1.127933011
78 -40 2.01 1.125171251
78 -39 2.04 1.12320476
78 -38 2.07 1.121903631
78 -37 2.07 1.121065348
78 -36 2.05 1.120397982
78 -35 2.04 1.119598675
78 -34 2.03 1.118248518
78 -33 2.02 1.116150986
78 -32 2.01 1.113270345
78 -31 2.01 1.109650866
78 -30 2.01 1.105108005
78 -29 1.97 1.09948678
78 -28 1.92 1.093613212
78 -27 1.87 1.088348692
78 -26 1.83 1.083780637
78 -25 1.81 1.079766988
78 -24 1.8 1.076264128
78 -23 1.81 1.073138236
78 -22 1.82 1.070369785
78 -21 1.8 1.067938975
78 -20 1.73 1.065845313
78 -19 1.65 1.064170485
78 -18 1.59 1.062852926
78 -17 1.551303504 1.061908301
78 -16 1.529629322 1.06132342
78 -15 1.503241902 1.061097472
78 -14 1.475588548 1.061228031
78 -13 1.443922958 1.061704619
78 -12 1.425499074 1.062507678
78 -11 1.407309845 1.063608189
78 -10 1.397885793 1.064966891
78 -9 1.391749224 1.066532767
78 -8 1.386576416 1.068241231
78 -7 1.381341968 1.070012826
78 -6 1.37642726 1.071753009
78 -5 1.371901384 1.073350478
78 -4 1.367025253 1.074682671
78 -3 1.361428273 1.075637154
78 -2 1.355611697 1.076154571
78 -1 1.351850298 1.076295228
78 0 1.347445002 1.076270124
79 -200 2.37 1.08
79 -199 2.37 1.08
79 -198 2.37 1.08
79 -197 2.37 1.08
79 -196 2.37 1.08
79 -195 2.37 1.08
79 -194 2.37 1.08
79 -193 2.37 1.08
79 -192 2.37 1.08
79 -191 2.37 1.08
79 -190 2.37 1.08
79 -189 2.37 1.08
79 -188 2.37 1.08
79 -187 2.37 1.08
79 -186 2.37 1.08
79 -185 2.37 1.08
79 -184 2.37 1.08
79 -183 2.37 1.08
79 -182 2.37 1.08
79 -181 2.37 1.08
79 -180 2.37 1.08
79 -179 2.37 1.08
79 -178 2.37 1.08
79 -177 2.37 1.08
79 -176 2.37 1.08
79 -175 2.37 1.08
79 -174 2.37 1.08
79 -173 2.37 1.080000003
79 -172 2.369999998 1.080000016
79 -171 2.369999992 1.08000009
79 -170 2.369999962 1.080000422
79 -169 2.369999845 1.080001687
79 -168 2.369999433 1.080005849
79 -167 2.369998114 1.080017774
79 -166 2.369994273 1.080047388
79 -165 2.369984117 1.080121983
79 -164 2.369959814 1.080278656
79 -163 2.369907605 1.080559083
79 -162 2.369808129 1.08115357
79 -161 2.369643403 1.082075519
79 -160 2.369415519 1.083323994
79 -159 2.369178015 1.084826802
79 -158 2.369070645 1.08646635
79 -157 2.369338378 1.088127874
79 -156 2.37031988 1.089742631
79 -155 2.372417855 1.091302275
79 -154 2.376092756 1.092841664
79 -153 2.381890237 1.094403176
79 -152 2.390611142 1.096010137
79 -151 2.403418808 1.097662074
79 -150 2.421025801 1.09930737
79 -149 2.443569651 1.100926522
79 -148 2.469931364 1.102567089
79 -147 2.496966003 1.104304807
79 -146 2.520685276 1.106230632
79 -145 2.537739466 1.108325974
79 -144 2.545567589 1.110535599
79 -143 2.5467235 1.112702874
79 -142 2.544130086 1.114685914
79 -141 2.538000459 1.116346182
79 -140 2.527927547 1.117594297
79 -139 2.514378039 1.118487024
79 -138 2.498915532 1.119200394
79 -137 2.483199944 1.119888185
79 -136 2.468229476 1.120716569
79 -135 2.454698341 1.121825429
79 -134 2.443573624 1.123152413
79 -133 2.435411534 1.124553628
79 -132 2.434029736 1.125888151
79 -131 2.447551799 1.127067076
79 -130 2.474366904 1.128076884
79 -129 2.507067116 1.128887164
79 -128 2.538017903 1.129422473
79 -127 2.558963973 1.129729756
79 -126 2.571267319 1.129937375
79 -125 2.580986858 1.130159213
79 -124 2.591066086 1.130448377
79 -123 2.594863749 1.130743867
79 -122 2.581613961 1.130803658
79 -121 2.547376909 1.130583069
79 -120 2.501124657 1.130008941
79 -119 2.471730655 1.129402805
79 -118 2.470063976 1.129659233
79 -117 2.486256589 1.131421419
79 -116 2.509514276 1.134610626
79 -115 2.527785297 1.13884803
79 -114 2.529747843 1.143706634
79 -113 2.5093711 1.14872972
79 -112 2.473207925 1.153601524
79 -111 2.440619148 1.158283852
79 -110 2.437559787 1.162942037
79 -109 2.475985317 1.167500162
79 -108 2.522722689 1.171448758
79 -107 2.519164338 1.174228736
79 -106 2.451770898 1.176101494
79 -105 2.383872016 1.178354396
79 -104 2.377465259 1.182394421
79 -103 2.433556816 1.187666919
79 -102 2.467569836 1.192240245
79 -101 2.44 1.195514086
79 -100 2.41 1.197436176
79 -99 2.41 1.198121925
79 -98 2.4 1.197415403
79 -97 2.365 1.195196677
79 -96 2.315 1.191616328
79 -95 2.31 1.187422705
79 -94 2.37 1.183192934
79 -93 2.42 1.179438634
79 -92 2.42 1.176217111
79 -91 2.39 1.173664702
79 -90 2.35 1.171624503
79 -89 2.31 1.16979453
79 -88 2.26 1.167792664
79 -87 2.19 1.165704156
79 -86 2.14 1.164188841
79 -85 2.13 1.164061502
79 -84 2.15 1.165619726
79 -83 2.18 1.168471033
79 -82 2.21 1.171934302
79 -81 2.2 1.175536659
79 -80 2.18 1.179169945
79 -79 2.165 1.182656044
79 -78 2.17 1.185684771
79 -77 2.15 1.187651107
79 -76 2.13 1.188128815
79 -75 2.13 1.186753333
79 -74 2.12 1.183582689
79 -73 2.075 1.179084281
79 -72 2.015 1.174175601
79 -71 1.98 1.169721875
79 -70 1.98 1.166156771
79 -69 1.995 1.163513094
79 -68 2.015 1.161698392
79 -67 2.04 1.160630961
79 -66 2.07 1.160130681
79 -65 2.09 1.159890966
79 -64 2.08 1.159568981
79 -63 2.04 1.158893851
79 -62 2 1.15771281
79 -61 1.96 1.15603136
79 -60 1.945 1.154101326
79 -59 1.96 1.152307912
79 -58 1.985 1.151019817
79 -57 2.015 1.150314555
79 -56 2.045 1.150036482
79 -55 2.06 1.149877983
79 -54 2.05 1.149628267
79 -53 2.02 1.149243114
79 -52 2 1.148895342
79 -51 2 1.148771859
79 -50 2.03 1.148812429
79 -49 2.07 1.148596264
79 -48 2.085 1.147601951
79 -47 2.06 1.145701842
79 -46 2.04 1.143173266
79 -45 2.03 1.140433101
79 -44 2.04 1.137516955
79 -43 2.035 1.134318057
79 -42 2.01 1.130820209
79 -41 2 1.127437719
79 -40 2.01 1.124625979
79 -39 2.045 1.12266859
79 -38 2.07 1.121457186
79 -37 2.07 1.120760049
79 -36 2.055 1.120231334
79 -35 2.04 1.119523501
79 -34 2.035 1.118206663
79 -33 2.02 1.116104272
79 -32 2.01 1.113193525
79 -31 2.01 1.109512137
79 -30 2.01 1.104861812
79 -29 1.97 1.099101718
79 -28 1.92 1.093141263
79 -27 1.87 1.0879043
79 -26 1.83 1.083295174
79 -25 1.81 1.079235744
79 -24 1.8 1.07571965
79 -23 1.81 1.072573983
79 -22 1.83 1.069798726
79 -21 1.81 1.06735584
79 -20 1.735 1.065262835
79 -19 1.65 1.063576389
79 -18 1.59 1.062222259
79 -17 1.550201722 1.061293898
79 -16 1.532791556 1.060710441
79 -15 1.508715867 1.060489262
79 -14 1.481235005 1.060630047
79 -13 1.451136645 1.061122276
79 -12 1.431091016 1.061945595
79 -11 1.413229066 1.063069218
79 -10 1.402750002 1.064452362
79 -9 1.393614223 1.066043086
79 -8 1.387242835 1.067777781
79 -7 1.381822981 1.069579938
79 -6 1.376857635 1.07136032
79 -5 1.373052338 1.073015785
79 -4 1.368855658 1.074432876
79 -3 1.363771782 1.075502701
79 -2 1.357606076 1.076156801
79 -1 1.351226828 1.076426311
79 0 1.346152329 1.076471139
80 -200 2.37 1.08
80 -199 2.37 1.08
80 -198 2.37 1.08
80 -197 2.37 1.08
80 -196 2.37 1.08
80 -195 2.37 1.08
80 -194 2.37 1.08
80 -193 2.37 1.08
80 -192 2.37 1.08
80 -191 2.37 1.08
80 -190 2.37 1.08
80 -189 2.37 1.08
80 -188 2.37 1.08
80 -187 2.37 1.08
80 -186 2.37 1.08
80 -185 2.37 1.08
80 -184 2.37 1.08
80 -183 2.37 1.08
80 -182 2.37 1.08
80 -181 2.37 1.08
80 -180 2.37 1.08
80 -179 2.37 1.08
80 -178 2.37 1.08
80 -177 2.37 1.08
80 -176 2.37 1.08
80 -175 2.37 1.08
80 -174 2.37 1.080000001
80 -173 2.37 1.080000004
80 -172 2.369999999 1.080000021
80 -171 2.369999995 1.080000122
80 -170 2.369999977 1.080000573
80 -169 2.369999905 1.08000227
80 -168 2.369999638 1.080007757
80 -167 2.369998739 1.080023134
80 -166 2.369995971 1.080060768
80 -165 2.369988223 1.080151152
80 -164 2.369968681 1.080335001
80 -163 2.369924688 1.080657121
80 -162 2.369837416 1.081288325
80 -161 2.36968786 1.082229829
80 -160 2.369474788 1.083471989
80 -159 2.369246466 1.084945769
80 -158 2.369137436 1.086547011
80 -157 2.369390344 1.088176654
80 -156 2.370345982 1.089775125
80 -155 2.372412581 1.091333279
80 -154 2.376058417 1.092877288
80 -153 2.381857146 1.094441187
80 -152 2.390473326 1.096047132
80 -151 2.403086305 1.097689846
80 -150 2.420681204 1.09933655
80 -149 2.443045265 1.100960997
80 -148 2.469270659 1.102602486
80 -147 2.496387595 1.104352044
80 -146 2.520303603 1.106271259
80 -145 2.537517377 1.108366618
80 -144 2.545469203 1.110567667
80 -143 2.546739821 1.112719463
80 -142 2.544190218 1.11468248
80 -141 2.538079609 1.116318526
80 -140 2.528025884 1.117543294
80 -139 2.514478133 1.118431794
80 -138 2.498990643 1.119165327
80 -137 2.483300705 1.119876261
80 -136 2.468557103 1.120720401
80 -135 2.45543506 1.121835718
80 -134 2.444332881 1.123157815
80 -133 2.435743707 1.124571612
80 -132 2.434485051 1.125869497
80 -131 2.44835401 1.127055983
80 -130 2.47486873 1.128076248
80 -129 2.50655557 1.128892518
80 -128 2.53745785 1.129429904
80 -127 2.559014582 1.129732008
80 -126 2.571848359 1.129924003
80 -125 2.581493686 1.130118143
80 -124 2.590788874 1.130374457
80 -123 2.593717759 1.130626228
80 -122 2.579964422 1.130642915
80 -121 2.546637954 1.130316243
80 -120 2.500901477 1.129674936
80 -119 2.471831802 1.12892588
80 -118 2.471981709 1.128998167
80 -117 2.489097833 1.130650899
80 -116 2.51175124 1.133831705
80 -115 2.528591512 1.138128676
80 -114 2.528562953 1.143101847
80 -113 2.508517266 1.148283133
80 -112 2.473393459 1.15333612
80 -111 2.443298862 1.15818395
80 -110 2.440052625 1.162938605
80 -109 2.476560386 1.167469374
80 -108 2.522593345 1.171263194
80 -107 2.519780989 1.173847363
80 -106 2.454867138 1.175607958
80 -105 2.38954778 1.177868114
80 -104 2.381870673 1.181975061
80 -103 2.436751876 1.187346579
