X  Z  V  Vxz
5  -48  1.945  1.113095238
6  -48  1.96  1.115
7  -48  1.975  1.117380952
8  -48  1.99  1.12047619
9  -48  2.005  1.124047619
10  -48  2.02  1.128095238
11  -48  2.025  1.132380952
12  -48  2.03  1.136666667
13  -48  2.035  1.140952381
14  -48  2.04  1.145
15  -48  2.04  1.148571429
16  -48  2.04  1.151428571
17  -48  2.035  1.153571429
18  -48  2.03  1.154761905
19  -48  2.03  1.155238095
20  -48  2.03  1.155
21  -48  2.035  1.154285714
22  -48  2.04  1.153571429
23  -48  2.04  1.153095238
24  -48  2.04  1.152619048
25  -48  2.045  1.152380952
26  -48  2.05  1.152380952
27  -48  2.06  1.152619048
28  -48  2.07  1.153095238
29  -48  2.075  1.153333333
30  -48  2.08  1.153333333
31  -48  2.085  1.153333333
32  -48  2.09  1.153095238
33  -48  2.095  1.152619048
34  -48  2.1  1.152142857
35  -48  2.095  1.151666667
36  -48  2.09  1.151190476
37  -48  2.075  1.150714286
38  -48  2.06  1.150238095
39  -48  2.045  1.15
40  -48  2.03  1.15
0  -47  1.91  1.11
1  -47  1.91  1.11
2  -47  1.91  1.110238095
3  -47  1.915  1.110714286
4  -47  1.92  1.111428571
5  -47  1.93  1.112380952
6  -47  1.94  1.114047619
7  -47  1.955  1.116428571
8  -47  1.97  1.11952381
9  -47  1.98  1.123095238
10  -47  1.99  1.127142857
11  -47  2  1.131666667
12  -47  2.01  1.136666667
13  -47  2.025  1.141666667
14  -47  2.04  1.146428571
15  -47  2.05  1.150952381
16  -47  2.06  1.154761905
17  -47  2.065  1.157857143
18  -47  2.07  1.16
19  -47  2.075  1.161190476
20  -47  2.08  1.161428571
21  -47  2.085  1.160952381
22  -47  2.09  1.16
23  -47  2.09  1.159047619
24  -47  2.09  1.158095238
25  -47  2.09  1.157380952
26  -47  2.09  1.156904762
27  -47  2.095  1.156666667
28  -47  2.1  1.156666667
29  -47  2.1  1.156666667
30  -47  2.1  1.156666667
31  -47  2.105  1.156666667
32  -47  2.11  1.156428571
33  -47  2.105  1.155952381
34  -47  2.1  1.15547619
35  -47  2.095  1.155
36  -47  2.09  1.154285714
37  -47  2.075  1.153333333
38  -47  2.06  1.152380952
39  -47  2.045  1.151666667
40  -47  2.03  1.151190476
0  -46  1.88  1.113333333
1  -46  1.88  1.113333333
2  -46  1.88  1.113095238
3  -46  1.88  1.112619048
4  -46  1.88  1.112619048
5  -46  1.89  1.113095238
6  -46  1.9  1.114047619
7  -46  1.905  1.11547619
8  -46  1.91  1.117619048
9  -46  1.915  1.120714286
10  -46  1.92  1.124761905
11  -46  1.925  1.129047619
12  -46  1.93  1.133333333
13  -46  1.94  1.137619048
14  -46  1.95  1.142142857
15  -46  1.965  1.146666667
16  -46  1.98  1.15047619
17  -46  1.99  1.153571429
18  -46  2  1.155952381
19  -46  2.015  1.157857143
20  -46  2.03  1.159285714
21  -46  2.04  1.16
22  -46  2.05  1.16
23  -46  2.055  1.16
24  -46  2.06  1.16
25  -46  2.065  1.16
26  -46  2.07  1.16
27  -46  2.07  1.16
28  -46  2.07  1.16
29  -46  2.075  1.16
30  -46  2.08  1.16
31  -46  2.08  1.16
32  -46  2.08  1.159761905
33  -46  2.08  1.159285714
34  -46  2.08  1.158809524
35  -46  2.075  1.158333333
36  -46  2.07  1.157619048
37  -46  2.055  1.156666667
38  -46  2.04  1.15547619
39  -46  2.02  1.154285714
40  -46  2  1.153333333
0  -45  1.85  1.116666667
1  -45  1.855  1.116666667
2  -45  1.86  1.116428571
3  -45  1.86  1.115952381
4  -45  1.86  1.115952381
5  -45  1.865  1.116428571
6  -45  1.87  1.117142857
7  -45  1.87  1.118095238
8  -45  1.87  1.119761905
9  -45  1.865  1.122380952
10  -45  1.86  1.125714286
11  -45  1.855  1.129047619
12  -45  1.85  1.132142857
13  -45  1.855  1.135238095
14  -45  1.86  1.138809524
15  -45  1.87  1.142380952
16  -45  1.88  1.145238095
17  -45  1.895  1.147619048
18  -45  1.91  1.14952381
19  -45  1.925  1.151190476
20  -45  1.94  1.152857143
21  -45  1.955  1.154047619
22  -45  1.97  1.15452381
23  -45  1.985  1.155
24  -45  2  1.155714286
25  -45  2.005  1.156666667
26  -45  2.01  1.157619048
27  -45  2.02  1.158333333
28  -45  2.03  1.158809524
29  -45  2.035  1.159285714
30  -45  2.04  1.159761905
31  -45  2.045  1.16
32  -45  2.05  1.16
33  -45  2.05  1.16
34  -45  2.05  1.16
35  -45  2.045  1.16
36  -45  2.04  1.159761905
37  -45  2.025  1.159285714
38  -45  2.01  1.158571429
39  -45  1.99  1.157619048
40  -45  1.97  1.156666667
0  -44  1.86  1.123333333
1  -44  1.86  1.123333333
2  -44  1.86  1.123095238
3  -44  1.865  1.122619048
4  -44  1.87  1.122857143
5  -44  1.875  1.123809524
6  -44  1.88  1.124761905
7  -44  1.88  1.125714286
8  -44  1.88  1.127380952
9  -44  1.87  1.13
10  -44  1.86  1.133095238
11  -44  1.855  1.135714286
12  -44  1.85  1.137619048
13  -44  1.85  1.13952381
14  -44  1.85  1.141904762
15  -44  1.855  1.144047619
16  -44  1.86  1.14547619
17  -44  1.87  1.146666667
18  -44  1.88  1.147619048
19  -44  1.895  1.148571429
20  -44  1.91  1.149761905
21  -44  1.925  1.150714286
22  -44  1.94  1.151428571
23  -44  1.955  1.152380952
24  -44  1.97  1.153571429
25  -44  1.985  1.155
26  -44  2  1.156428571
27  -44  2.01  1.157619048
28  -44  2.02  1.158571429
29  -44  2.025  1.159285714
30  -44  2.03  1.159761905
31  -44  2.035  1.16
32  -44  2.04  1.16
33  -44  2.045  1.16
34  -44  2.05  1.16
35  -44  2.045  1.16
36  -44  2.04  1.16
37  -44  2.035  1.16
38  -44  2.03  1.16
39  -44  2.015  1.16
40  -44  2  1.159761905
0  -43  1.87  1.126666667
1  -43  1.87  1.126666667
2  -43  1.87  1.126666667
3  -43  1.875  1.126666667
4  -43  1.88  1.127142857
5  -43  1.89  1.128095238
6  -43  1.9  1.129285714
7  -43  1.905  1.130714286
8  -43  1.91  1.132857143
9  -43  1.91  1.135714286
10  -43  1.91  1.138571429
11  -43  1.905  1.140952381
12  -43  1.9  1.143095238
13  -43  1.905  1.145238095
14  -43  1.91  1.147380952
15  -43  1.915  1.149047619
16  -43  1.92  1.149761905
17  -43  1.925  1.150238095
18  -43  1.93  1.150714286
19  -43  1.94  1.150952381
20  -43  1.95  1.150952381
21  -43  1.965  1.150714286
22  -43  1.98  1.15047619
23  -43  1.99  1.150714286
24  -43  2  1.151428571
25  -43  2.015  1.152380952
26  -43  2.03  1.153333333
27  -43  2.035  1.154285714
28  -43  2.04  1.155238095
29  -43  2.045  1.155952381
30  -43  2.05  1.156428571
31  -43  2.055  1.156666667
32  -43  2.06  1.156904762
33  -43  2.065  1.157380952
34  -43  2.07  1.157857143
35  -43  2.07  1.158333333
36  -43  2.07  1.158809524
37  -43  2.065  1.159285714
38  -43  2.06  1.16
39  -43  2.05  1.160714286
40  -43  2.04  1.160952381
0  -42  1.86  1.13
1  -42  1.86  1.13
2  -42  1.86  1.129761905
3  -42  1.865  1.129285714
4  -42  1.87  1.129047619
5  -42  1.88  1.129047619
6  -42  1.89  1.12952381
7  -42  1.9  1.13047619
8  -42  1.91  1.132142857
9  -42  1.91  1.134761905
10  -42  1.91  1.137619048
11  -42  1.915  1.140238095
12  -42  1.92  1.142857143
13  -42  1.925  1.145238095
14  -42  1.93  1.147380952
15  -42  1.935  1.149047619
16  -42  1.94  1.14952381
17  -42  1.945  1.14952381
18  -42  1.95  1.14952381
19  -42  1.96  1.149285714
20  -42  1.97  1.148809524
21  -42  1.985  1.148095238
22  -42  2  1.147380952
23  -42  2.01  1.147380952
24  -42  2.02  1.147857143
25  -42  2.03  1.148333333
26  -42  2.04  1.148809524
27  -42  2.045  1.149285714
28  -42  2.05  1.15
29  -42  2.055  1.150714286
30  -42  2.06  1.151190476
31  -42  2.065  1.151666667
32  -42  2.07  1.152380952
33  -42  2.075  1.153333333
34  -42  2.08  1.154285714
35  -42  2.08  1.155
36  -42  2.08  1.15547619
37  -42  2.075  1.155952381
38  -42  2.07  1.156666667
39  -42  2.06  1.157380952
40  -42  2.05  1.157619048
0  -41  1.84  1.13
1  -41  1.84  1.13
2  -41  1.84  1.12952381
3  -41  1.845  1.128571429
4  -41  1.85  1.127619048
5  -41  1.855  1.126666667
6  -41  1.86  1.126428571
7  -41  1.865  1.126904762
8  -41  1.87  1.127857143
9  -41  1.87  1.129761905
10  -41  1.87  1.132142857
11  -41  1.87  1.13452381
12  -41  1.87  1.137380952
13  -41  1.88  1.14
14  -41  1.89  1.142142857
15  -41  1.895  1.144047619
16  -41  1.9  1.145
17  -41  1.915  1.14547619
18  -41  1.93  1.145952381
19  -41  1.94  1.145952381
20  -41  1.95  1.145238095
21  -41  1.96  1.144047619
22  -41  1.97  1.142619048
23  -41  1.985  1.141666667
24  -41  2  1.141190476
25  -41  2.01  1.140714286
26  -41  2.02  1.14047619
27  -41  2.025  1.140714286
28  -41  2.03  1.141428571
29  -41  2.04  1.142380952
30  -41  2.05  1.143333333
31  -41  2.055  1.144285714
32  -41  2.06  1.14547619
33  -41  2.065  1.146666667
34  -41  2.07  1.147619048
35  -41  2.07  1.148333333
36  -41  2.07  1.148809524
37  -41  2.065  1.149285714
38  -41  2.06  1.149761905
39  -41  2.05  1.15
40  -41  2.04  1.15
0  -40  1.84  1.13
1  -40  1.84  1.13
2  -40  1.84  1.129285714
3  -40  1.845  1.127857143
4  -40  1.85  1.126666667
5  -40  1.855  1.125714286
6  -40  1.86  1.125238095
7  -40  1.86  1.125238095
8  -40  1.86  1.125714286
9  -40  1.86  1.127380952
10  -40  1.86  1.129761905
11  -40  1.86  1.131904762
12  -40  1.86  1.134047619
13  -40  1.865  1.135952381
14  -40  1.87  1.137619048
15  -40  1.88  1.139047619
16  -40  1.89  1.139761905
17  -40  1.9  1.140238095
18  -40  1.91  1.140714286
19  -40  1.925  1.140952381
20  -40  1.94  1.14047619
21  -40  1.95  1.139285714
22  -40  1.96  1.137857143
23  -40  1.975  1.136666667
24  -40  1.99  1.135714286
25  -40  2  1.134761905
26  -40  2.01  1.134047619
27  -40  2.015  1.134047619
28  -40  2.02  1.134761905
29  -40  2.025  1.135714286
30  -40  2.03  1.136666667
31  -40  2.04  1.137619048
32  -40  2.05  1.138571429
33  -40  2.055  1.139285714
34  -40  2.06  1.139761905
35  -40  2.06  1.14
36  -40  2.06  1.14
37  -40  2.055  1.14
38  -40  2.05  1.14
39  -40  2.04  1.14
40  -40  2.03  1.14
0  -39  1.86  1.128809524
1  -39  1.86  1.128333333
2  -39  1.86  1.127380952
3  -39  1.87  1.125952381
4  -39  1.88  1.125
5  -39  1.885  1.124761905
6  -39  1.89  1.125
7  -39  1.89  1.12547619
8  -39  1.89  1.126428571
9  -39  1.89  1.128333333
10  -39  1.89  1.130714286
11  -39  1.89  1.132619048
12  -39  1.89  1.134285714
13  -39  1.89  1.135952381
14  -39  1.89  1.137380952
15  -39  1.9  1.138333333
16  -39  1.91  1.138809524
17  -39  1.92  1.139285714
18  -39  1.93  1.139761905
19  -39  1.945  1.14
20  -39  1.96  1.13952381
21  -39  1.975  1.138571429
22  -39  1.99  1.137380952
23  -39  2.005  1.135952381
24  -39  2.02  1.13452381
25  -39  2.025  1.133095238
26  -39  2.03  1.131904762
27  -39  2.035  1.131428571
28  -39  2.04  1.131428571
29  -39  2.045  1.131666667
30  -39  2.05  1.132142857
31  -39  2.055  1.132619048
32  -39  2.06  1.133095238
33  -39  2.065  1.133333333
34  -39  2.07  1.133333333
35  -39  2.07  1.133333333
36  -39  2.07  1.133333333
37  -39  2.065  1.133333333
38  -39  2.06  1.133333333
39  -39  2.05  1.133333333
40  -39  2.04  1.133095238
0  -38  1.88  1.125238095
1  -38  1.885  1.124285714
2  -38  1.89  1.123095238
3  -38  1.9  1.121666667
4  -38  1.91  1.120952381
5  -38  1.915  1.121190476
6  -38  1.92  1.121904762
7  -38  1.92  1.123095238
8  -38  1.92  1.125238095
9  -38  1.92  1.128333333
10  -38  1.92  1.131666667
11  -38  1.92  1.134285714
12  -38  1.92  1.136190476
13  -38  1.925  1.137857143
14  -38  1.93  1.13952381
15  -38  1.935  1.140714286
16  -38  1.94  1.140952381
17  -38  1.95  1.140952381
18  -38  1.96  1.140952381
19  -38  1.975  1.140952381
20  -38  1.99  1.140714286
21  -38  2.005  1.14
22  -38  2.02  1.138809524
23  -38  2.035  1.137619048
24  -38  2.05  1.136666667
25  -38  2.06  1.135714286
26  -38  2.07  1.134761905
27  -38  2.075  1.134047619
28  -38  2.08  1.133571429
29  -38  2.08  1.133333333
30  -38  2.08  1.133333333
31  -38  2.085  1.133333333
32  -38  2.09  1.133095238
33  -38  2.09  1.132619048
34  -38  2.09  1.132142857
35  -38  2.09  1.131666667
36  -38  2.09  1.131190476
37  -38  2.08  1.130714286
38  -38  2.07  1.13
39  -38  2.06  1.129285714
40  -38  2.05  1.128571429
0  -37  1.88  1.118571429
1  -37  1.885  1.117619048
2  -37  1.89  1.116666667
3  -37  1.9  1.115714286
4  -37  1.91  1.115238095
5  -37  1.915  1.11547619
6  -37  1.92  1.116428571
7  -37  1.915  1.118095238
8  -37  1.91  1.120714286
9  -37  1.91  1.124047619
10  -37  1.91  1.127619048
11  -37  1.91  1.130952381
12  -37  1.91  1.133809524
13  -37  1.92  1.136190476
14  -37  1.93  1.138333333
15  -37  1.94  1.14
16  -37  1.95  1.140714286
17  -37  1.96  1.140952381
18  -37  1.97  1.140952381
19  -37  1.99  1.140952381
20  -37  2.01  1.140952381
21  -37  2.025  1.140714286
22  -37  2.04  1.14
23  -37  2.055  1.139285714
24  -37  2.07  1.138809524
25  -37  2.085  1.138333333
26  -37  2.1  1.137857143
27  -37  2.105  1.137380952
28  -37  2.11  1.136904762
29  -37  2.11  1.136666667
30  -37  2.11  1.136666667
31  -37  2.11  1.136666667
32  -37  2.11  1.136428571
33  -37  2.11  1.135952381
34  -37  2.11  1.135238095
35  -37  2.105  1.134285714
36  -37  2.1  1.133333333
37  -37  2.09  1.132380952
38  -37  2.08  1.130952381
39  -37  2.065  1.129285714
40  -37  2.05  1.127619048
0  -36  1.88  1.111904762
1  -36  1.885  1.110952381
2  -36  1.89  1.11
3  -36  1.9  1.109047619
4  -36  1.91  1.108571429
5  -36  1.91  1.108809524
6  -36  1.91  1.11
7  -36  1.905  1.112142857
8  -36  1.9  1.115
9  -36  1.895  1.118333333
10  -36  1.89  1.122142857
11  -36  1.89  1.125952381
12  -36  1.89  1.129285714
13  -36  1.895  1.131904762
14  -36  1.9  1.134285714
15  -36  1.915  1.136666667
16  -36  1.93  1.138333333
17  -36  1.945  1.139285714
18  -36  1.96  1.139761905
19  -36  1.98  1.140238095
20  -36  2  1.140714286
21  -36  2.015  1.140714286
22  -36  2.03  1.140238095
23  -36  2.05  1.14
24  -36  2.07  1.14
25  -36  2.085  1.14
26  -36  2.1  1.14
27  -36  2.11  1.14
28  -36  2.12  1.14
29  -36  2.12  1.14
30  -36  2.12  1.14
31  -36  2.12  1.14
32  -36  2.12  1.139761905
33  -36  2.12  1.139285714
34  -36  2.12  1.138333333
35  -36  2.115  1.136904762
36  -36  2.11  1.13547619
37  -36  2.1  1.134047619
38  -36  2.09  1.131904762
39  -36  2.07  1.129285714
40  -36  2.05  1.126904762
0  -35  1.88  1.10547619
1  -35  1.885  1.105
2  -35  1.89  1.10452381
3  -35  1.895  1.104047619
4  -35  1.9  1.104047619
5  -35  1.905  1.104761905
6  -35  1.91  1.106190476
7  -35  1.9  1.108095238
8  -35  1.89  1.11047619
9  -35  1.885  1.113333333
10  -35  1.88  1.116666667
11  -35  1.875  1.12
12  -35  1.87  1.123095238
13  -35  1.875  1.125952381
14  -35  1.88  1.128571429
15  -35  1.89  1.130952381
16  -35  1.9  1.132857143
17  -35  1.915  1.134285714
18  -35  1.93  1.135238095
19  -35  1.95  1.135952381
20  -35  1.97  1.136428571
21  -35  1.99  1.136666667
22  -35  2.01  1.136666667
23  -35  2.03  1.136666667
24  -35  2.05  1.136666667
25  -35  2.07  1.136666667
26  -35  2.09  1.136666667
27  -35  2.1  1.136666667
28  -35  2.11  1.136904762
29  -35  2.115  1.137380952
30  -35  2.12  1.137857143
31  -35  2.12  1.138333333
32  -35  2.12  1.138571429
33  -35  2.12  1.138571429
34  -35  2.12  1.138095238
35  -35  2.115  1.136904762
36  -35  2.11  1.135238095
37  -35  2.1  1.133333333
38  -35  2.09  1.130952381
39  -35  2.07  1.128333333
40  -35  2.05  1.125952381
0  -34  1.88  1.098809524
1  -34  1.885  1.098333333
2  -34  1.89  1.097857143
3  -34  1.895  1.097380952
4  -34  1.9  1.097619048
5  -34  1.905  1.098809524
6  -34  1.91  1.100714286
7  -34  1.905  1.103095238
8  -34  1.9  1.105952381
9  -34  1.89  1.109285714
10  -34  1.88  1.113095238
11  -34  1.875  1.116666667
12  -34  1.87  1.119761905
13  -34  1.87  1.122619048
14  -34  1.87  1.125238095
15  -34  1.875  1.127619048
16  -34  1.88  1.12952381
17  -34  1.895  1.130952381
18  -34  1.91  1.131904762
19  -34  1.93  1.132619048
20  -34  1.95  1.133095238
21  -34  1.975  1.133333333
22  -34  2  1.133333333
23  -34  2.02  1.133333333
24  -34  2.04  1.133333333
25  -34  2.06  1.133333333
26  -34  2.08  1.133333333
27  -34  2.095  1.133333333
28  -34  2.11  1.133571429
29  -34  2.115  1.134047619
30  -34  2.12  1.13452381
31  -34  2.12  1.135
32  -34  2.12  1.135238095
33  -34  2.12  1.135238095
34  -34  2.12  1.135
35  -34  2.115  1.134285714
36  -34  2.11  1.132857143
37  -34  2.1  1.130952381
38  -34  2.09  1.128809524
39  -34  2.07  1.126666667
40  -34  2.05  1.12452381
0  -33  1.87  1.09
1  -33  1.875  1.09
2  -33  1.88  1.09
3  -33  1.89  1.09
4  -33  1.9  1.090714286
5  -33  1.9  1.092142857
6  -33  1.9  1.094047619
7  -33  1.9  1.096428571
8  -33  1.9  1.09952381
9  -33  1.895  1.103333333
10  -33  1.89  1.107619048
11  -33  1.885  1.111666667
12  -33  1.88  1.115238095
13  -33  1.885  1.118571429
14  -33  1.89  1.121666667
15  -33  1.895  1.124285714
16  -33  1.9  1.126190476
17  -33  1.915  1.127619048
18  -33  1.93  1.128571429
19  -33  1.945  1.129285714
20  -33  1.96  1.129761905
21  -33  1.985  1.13
22  -33  2.01  1.13
23  -33  2.03  1.13
24  -33  2.05  1.13
25  -33  2.07  1.13
26  -33  2.09  1.13
27  -33  2.105  1.13
28  -33  2.12  1.130238095
29  -33  2.125  1.130714286
30  -33  2.13  1.131190476
31  -33  2.13  1.131666667
32  -33  2.13  1.131904762
33  -33  2.125  1.131904762
34  -33  2.12  1.131666667
35  -33  2.115  1.130952381
36  -33  2.11  1.12952381
37  -33  2.1  1.127619048
38  -33  2.09  1.12547619
39  -33  2.07  1.123333333
40  -33  2.05  1.121190476
0  -32  1.87  1.08
1  -32  1.87  1.08
2  -32  1.87  1.080238095
3  -32  1.875  1.080714286
4  -32  1.88  1.081904762
5  -32  1.88  1.083809524
6  -32  1.88  1.086428571
7  -32  1.87  1.089761905
8  -32  1.86  1.093809524
9  -32  1.86  1.098333333
10  -32  1.86  1.103095238
11  -32  1.86  1.107619048
12  -32  1.86  1.111428571
13  -32  1.865  1.11452381
14  -32  1.87  1.117380952
15  -32  1.88  1.12
16  -32  1.89  1.121904762
17  -32  1.905  1.123333333
18  -32  1.92  1.124285714
19  -32  1.935  1.125238095
20  -32  1.95  1.126190476
21  -32  1.975  1.126666667
22  -32  2  1.126666667
23  -32  2.02  1.126666667
24  -32  2.04  1.126666667
25  -32  2.065  1.126666667
26  -32  2.09  1.126666667
27  -32  2.105  1.126666667
28  -32  2.12  1.126666667
29  -32  2.13  1.126666667
30  -32  2.14  1.126904762
31  -32  2.135  1.127380952
32  -32  2.13  1.127619048
33  -32  2.125  1.127619048
34  -32  2.12  1.127380952
35  -32  2.115  1.126904762
36  -32  2.11  1.126190476
37  -32  2.095  1.125
38  -32  2.08  1.123095238
39  -32  2.065  1.120952381
40  -32  2.05  1.118809524
0  -31  1.87  1.073333333
1  -31  1.87  1.073333333
2  -31  1.87  1.073809524
3  -31  1.87  1.074761905
4  -31  1.87  1.076428571
5  -31  1.865  1.078809524
6  -31  1.86  1.081904762
7  -31  1.85  1.085714286
8  -31  1.84  1.090238095
9  -31  1.835  1.095
10  -31  1.83  1.09952381
11  -31  1.83  1.103571429
12  -31  1.83  1.106904762
13  -31  1.835  1.10952381
14  -31  1.84  1.112142857
15  -31  1.85  1.114761905
16  -31  1.86  1.116666667
17  -31  1.875  1.118333333
18  -31  1.89  1.119761905
19  -31  1.905  1.121190476
20  -31  1.92  1.122380952
21  -31  1.94  1.122619048
22  -31  1.96  1.122142857
23  -31  1.985  1.121666667
24  -31  2.01  1.121190476
25  -31  2.035  1.120714286
26  -31  2.06  1.12047619
27  -31  2.085  1.120714286
28  -31  2.11  1.121190476
29  -31  2.12  1.121666667
30  -31  2.13  1.122380952
31  -31  2.13  1.123333333
32  -31  2.13  1.124047619
33  -31  2.12  1.124285714
34  -31  2.11  1.124047619
35  -31  2.105  1.123571429
36  -31  2.1  1.122857143
37  -31  2.085  1.121666667
38  -31  2.07  1.119761905
39  -31  2.055  1.117619048
40  -31  2.04  1.11547619
0  -30  1.86  1.066904762
1  -30  1.865  1.067380952
2  -30  1.87  1.068571429
3  -30  1.875  1.07047619
4  -30  1.88  1.073095238
5  -30  1.875  1.076428571
6  -30  1.87  1.08047619
7  -30  1.865  1.085
8  -30  1.86  1.09
9  -30  1.855  1.095
10  -30  1.85  1.09952381
11  -30  1.85  1.103571429
12  -30  1.85  1.106904762
13  -30  1.855  1.10952381
14  -30  1.86  1.111904762
15  -30  1.87  1.114047619
16  -30  1.88  1.11547619
17  -30  1.89  1.116666667
18  -30  1.9  1.117619048
19  -30  1.915  1.118571429
20  -30  1.93  1.119285714
21  -30  1.945  1.119285714
22  -30  1.96  1.118809524
23  -30  1.985  1.118333333
24  -30  2.01  1.117619048
25  -30  2.035  1.116666667
26  -30  2.06  1.115952381
27  -30  2.08  1.115714286
28  -30  2.1  1.115952381
29  -30  2.115  1.116428571
30  -30  2.13  1.117142857
31  -30  2.13  1.118333333
32  -30  2.13  1.11952381
33  -30  2.12  1.120238095
34  -30  2.11  1.120714286
35  -30  2.1  1.120952381
36  -30  2.09  1.12047619
37  -30  2.08  1.119285714
38  -30  2.07  1.117619048
39  -30  2.05  1.115952381
40  -30  2.03  1.114047619
0  -29  1.84  1.057142857
1  -29  1.845  1.058095238
2  -29  1.85  1.059761905
3  -29  1.855  1.062142857
4  -29  1.86  1.065238095
5  -29  1.855  1.069047619
6  -29  1.85  1.073809524
7  -29  1.85  1.079047619
8  -29  1.85  1.08452381
9  -29  1.85  1.09
10  -29  1.85  1.095238095
11  -29  1.86  1.100238095
12  -29  1.87  1.10452381
13  -29  1.88  1.107857143
14  -29  1.89  1.110714286
15  -29  1.9  1.113333333
16  -29  1.91  1.115238095
17  -29  1.925  1.116666667
18  -29  1.94  1.117619048
19  -29  1.955  1.118571429
20  -29  1.97  1.119285714
21  -29  1.985  1.119285714
22  -29  2  1.118571429
23  -29  2.015  1.117619048
24  -29  2.03  1.116428571
25  -29  2.05  1.115
26  -29  2.07  1.113809524
27  -29  2.09  1.113095238
28  -29  2.11  1.112857143
29  -29  2.12  1.113095238
30  -29  2.13  1.113571429
31  -29  2.13  1.114285714
32  -29  2.13  1.115238095
33  -29  2.12  1.115952381
34  -29  2.11  1.116428571
35  -29  2.1  1.116666667
36  -29  2.09  1.115952381
37  -29  2.075  1.11452381
38  -29  2.06  1.113095238
39  -29  2.04  1.111666667
40  -29  2.02  1.10952381
0  -28  1.78  1.043809524
1  -28  1.785  1.044761905
2  -28  1.79  1.046428571
3  -28  1.79  1.048809524
4  -28  1.79  1.052142857
5  -28  1.785  1.056428571
6  -28  1.78  1.061666667
7  -28  1.775  1.067380952
8  -28  1.77  1.073333333
9  -28  1.775  1.079285714
10  -28  1.78  1.085238095
11  -28  1.795  1.090952381
12  -28  1.81  1.095714286
13  -28  1.825  1.09952381
14  -28  1.84  1.102857143
15  -28  1.86  1.105952381
16  -28  1.88  1.108333333
17  -28  1.9  1.11
18  -28  1.92  1.111190476
19  -28  1.94  1.112619048
20  -28  1.96  1.114047619
21  -28  1.975  1.115
22  -28  1.99  1.115
23  -28  2.005  1.11452381
24  -28  2.02  1.113809524
25  -28  2.04  1.112619048
26  -28  2.06  1.111190476
27  -28  2.075  1.109761905
28  -28  2.09  1.108571429
29  -28  2.1  1.108095238
30  -28  2.11  1.108095238
31  -28  2.11  1.108333333
32  -28  2.11  1.108809524
33  -28  2.1  1.109285714
34  -28  2.09  1.109761905
35  -28  2.075  1.11
36  -28  2.06  1.10952381
37  -28  2.04  1.108571429
38  -28  2.02  1.107380952
39  -28  2  1.105952381
40  -28  1.98  1.104047619
0  -27  1.73  1.030238095
1  -27  1.73  1.030714286
2  -27  1.73  1.031904762
3  -27  1.73  1.033809524
4  -27  1.73  1.036904762
5  -27  1.715  1.041190476
6  -27  1.7  1.046428571
7  -27  1.695  1.052380952
8  -27  1.69  1.058571429
9  -27  1.69  1.06452381
10  -27  1.69  1.07047619
11  -27  1.7  1.075952381
12  -27  1.71  1.08047619
13  -27  1.73  1.084285714
14  -27  1.75  1.087619048
15  -27  1.77  1.090952381
16  -27  1.79  1.094047619
17  -27  1.815  1.096666667
18  -27  1.84  1.098809524
19  -27  1.865  1.100952381
20  -27  1.89  1.102857143
21  -27  1.915  1.104285714
22  -27  1.94  1.104761905
23  -27  1.955  1.10452381
24  -27  1.97  1.104047619
25  -27  1.99  1.103333333
26  -27  2.01  1.102380952
27  -27  2.025  1.101428571
28  -27  2.04  1.10047619
29  -27  2.055  1.1
30  -27  2.07  1.1
31  -27  2.065  1.1
32  -27  2.06  1.1
33  -27  2.05  1.1
34  -27  2.04  1.1
35  -27  2.02  1.1
36  -27  2  1.09952381
37  -27  1.985  1.098571429
38  -27  1.97  1.097380952
39  -27  1.95  1.095952381
40  -27  1.93  1.094285714
0  -26  1.7  1.020238095
1  -26  1.7  1.020714286
2  -26  1.7  1.021904762
3  -26  1.695  1.023809524
4  -26  1.69  1.026904762
5  -26  1.675  1.031190476
6  -26  1.66  1.036190476
7  -26  1.65  1.041666667
8  -26  1.64  1.047142857
9  -26  1.64  1.052142857
10  -26  1.64  1.057142857
11  -26  1.645  1.061666667
12  -26  1.65  1.06547619
13  -26  1.66  1.069047619
14  -26  1.67  1.072142857
15  -26  1.69  1.075238095
16  -26  1.71  1.078571429
17  -26  1.735  1.081666667
18  -26  1.76  1.084285714
19  -26  1.79  1.086666667
20  -26  1.82  1.088571429
21  -26  1.845  1.090238095
22  -26  1.87  1.091428571
23  -26  1.895  1.091904762
24  -26  1.92  1.091904762
25  -26  1.94  1.091666667
26  -26  1.96  1.091190476
27  -26  1.98  1.090714286
28  -26  2  1.090238095
29  -26  2.01  1.09
30  -26  2.02  1.09
31  -26  2.02  1.09
32  -26  2.02  1.09
33  -26  2.005  1.09
34  -26  1.99  1.09
35  -26  1.975  1.09
36  -26  1.96  1.089761905
37  -26  1.94  1.089285714
38  -26  1.92  1.088333333
39  -26  1.9  1.086904762
40  -26  1.88  1.08547619
0  -25  1.71  1.013809524
1  -25  1.71  1.014761905
2  -25  1.71  1.016428571
3  -25  1.7  1.018809524
4  -25  1.69  1.022142857
5  -25  1.67  1.026428571
6  -25  1.65  1.031428571
7  -25  1.635  1.036666667
8  -25  1.62  1.041428571
9  -25  1.615  1.04547619
10  -25  1.61  1.04952381
11  -25  1.61  1.053333333
