Xpr(m)   Z(m)   X(m)  Y(m) V  Vx/zP  QP  
1 -308.28  286991.50 3085797.55 1.99 1 1
1 -308.78  286991.50 3085797.55 1.95 1 1
1 -309.28  286991.50 3085797.55 1.93 1 1
1 -309.78  286991.50 3085797.55 1.96 1 1
1 -310.28  286991.50 3085797.55 2.11 1 1
1 -310.78  286991.50 3085797.55 2.32 1 1
1 -311.28  286991.50 3085797.55 2.44 1 1
1 -311.78  286991.50 3085797.55 2.45 1 1
1 -312.28  286991.50 3085797.55 2.44 1 1
1 -312.78  286991.50 3085797.55 2.46 1 1
1 -313.28  286991.50 3085797.55 2.41 1 1
1 -313.78  286991.50 3085797.55 2.19 1 1
1 -314.28  286991.50 3085797.55 1.87 1 1
1 -314.61  286991.50 3085797.55 1.66 1 1
1 -314.94  286991.50 3085797.55 1.60 1 1
1 -315.27  286991.50 3085797.55 1.58 1 1
1 -315.60  286991.50 3085797.55 1.66 1 1
1 -316.10  286991.50 3085797.55 2.03 1 1
1 -316.60  286991.50 3085797.55 2.42 1 1
1 -317.10  286991.50 3085797.55 2.43 1 1
1 -317.60  286991.50 3085797.55 2.01 1 1
1 -318.10  286991.50 3085797.55 1.33 1 1
1 -318.60  286991.50 3085797.55 0.86 1 1
1 -319.10  286991.50 3085797.55 0.77 1 1
1 -319.60  286991.50 3085797.55 0.92 1 1
1 -319.93  286991.50 3085797.55 1.35 1 1
1 -320.25  286991.50 3085797.55 1.74 1 1
1.50 -260.80  286991.79 3085797.14 4.14 1 1
1.50 -261.26  286991.79 3085797.14 4.14 1 1
1.50 -261.72  286991.79 3085797.14 4.16 1 1
1.50 -262.19  286991.79 3085797.14 4.18 1 1
1.50 -262.65  286991.79 3085797.14 4.21 1 1
1.50 -263.13  286991.79 3085797.14 4.22 1 1
1.50 -263.61  286991.79 3085797.14 4.19 1 1
1.50 -263.95  286991.79 3085797.14 4.11 1 1
1.50 -264.29  286991.79 3085797.14 3.98 1 1
1.50 -264.79  286991.79 3085797.14 3.72 1 1
1.50 -265.29  286991.79 3085797.14 3.24 1 1
1.50 -265.79  286991.79 3085797.14 2.68 1 1
1.50 -266.29  286991.79 3085797.14 2.30 1 1
1.50 -266.79  286991.79 3085797.14 2.14 1 1
1.50 -267.29  286991.79 3085797.14 2.09 1 1
1.50 -267.79  286991.79 3085797.14 2.08 1 1
1.50 -268.29  286991.79 3085797.14 2.12 1 1
1.50 -268.79  286991.79 3085797.14 2.36 1 1
1.50 -269.29  286991.79 3085797.14 3.09 1 1
1.50 -269.79  286991.79 3085797.14 3.70 1 1
1.50 -270.29  286991.79 3085797.14 3.63 1 1
1.50 -270.79  286991.79 3085797.14 3.21 1 1
1.50 -271.29  286991.79 3085797.14 2.64 1 1
1.50 -271.79  286991.79 3085797.14 2.23 1 1
1.50 -272.29  286991.79 3085797.14 2.13 1 1
1.50 -272.79  286991.79 3085797.14 2.15 1 1
1.50 -273.29  286991.79 3085797.14 2.21 1 1
1.50 -273.79  286991.79 3085797.14 2.29 1 1
1.50 -274.29  286991.79 3085797.14 2.39 1 1
1.50 -274.79  286991.79 3085797.14 2.49 1 1
1.50 -275.29  286991.79 3085797.14 2.59 1 1
1.50 -275.79  286991.79 3085797.14 2.69 1 1
1.50 -276.29  286991.79 3085797.14 2.79 1 1
1.50 -276.79  286991.79 3085797.14 2.92 1 1
1.50 -277.29  286991.79 3085797.14 3.12 1 1
1.50 -277.79  286991.79 3085797.14 3.64 1 1
1.50 -278.29  286991.79 3085797.14 4.67 1 1
1.50 -278.79  286991.79 3085797.14 5.55 1 1
1.50 -279.29  286991.79 3085797.14 5.74 1 1
1.50 -279.79  286991.79 3085797.14 5.46 1 1
1.50 -280.29  286991.79 3085797.14 4.96 1 1
1.50 -280.79  286991.79 3085797.14 4.46 1 1
1.50 -281.29  286991.79 3085797.14 4.07 1 1
1.50 -281.79  286991.79 3085797.14 3.81 1 1
1.50 -282.29  286991.79 3085797.14 3.63 1 1
1.50 -282.79  286991.79 3085797.14 3.49 1 1
1.50 -283.29  286991.79 3085797.14 3.38 1 1
1.50 -283.79  286991.79 3085797.14 3.33 1 1
1.50 -284.29  286991.79 3085797.14 3.41 1 1
1.50 -284.79  286991.79 3085797.14 3.60 1 1
1.50 -285.29  286991.79 3085797.14 3.75 1 1
1.50 -285.79  286991.79 3085797.14 3.74 1 1
1.50 -286.29  286991.79 3085797.14 3.60 1 1
1.50 -286.79  286991.79 3085797.14 3.27 1 1
1.50 -287.29  286991.79 3085797.14 2.72 1 1
1.50 -287.78  286991.79 3085797.14 2.31 1 1
1.50 -288.28  286991.79 3085797.14 2.21 1 1
1.50 -288.78  286991.79 3085797.14 2.23 1 1
1.50 -289.28  286991.79 3085797.14 2.29 1 1
1.50 -289.78  286991.79 3085797.14 2.36 1 1
1.50 -290.28  286991.79 3085797.14 2.45 1 1
1.50 -290.78  286991.79 3085797.14 2.53 1 1
1.50 -291.28  286991.79 3085797.14 2.61 1 1
1.50 -291.78  286991.79 3085797.14 2.67 1 1
1.50 -292.28  286991.79 3085797.14 2.73 1 1
1.50 -292.78  286991.79 3085797.14 2.76 1 1
1.50 -293.28  286991.79 3085797.14 2.77 1 1
1.50 -293.78  286991.79 3085797.14 2.74 1 1
1.50 -294.28  286991.79 3085797.14 2.70 1 1
1.50 -294.78  286991.79 3085797.14 2.61 1 1
1.50 -295.28  286991.79 3085797.14 2.46 1 1
1.50 -295.78  286991.79 3085797.14 2.30 1 1
1.50 -296.28  286991.79 3085797.14 2.17 1 1
1.50 -296.78  286991.79 3085797.14 2.10 1 1
