Xpr(m)   Z(m)   X(m)  Y(m) V  Vx/zP  QP  
-0.50 -260.10  286958.89 3085535.56 2.97 1 1
-0.50 -260.51  286958.89 3085535.56 2.96 1 1
-0.50 -260.91  286958.89 3085535.56 2.96 1 1
-0.50 -261.32  286958.89 3085535.56 2.96 1 1
-0.50 -261.72  286958.89 3085535.56 2.95 1 1
-0.50 -262.13  286958.89 3085535.56 2.94 1 1
-0.50 -262.53  286958.89 3085535.56 2.92 1 1
-0.50 -263.03  286958.89 3085535.56 2.89 1 1
-0.50 -263.53  286958.89 3085535.56 2.82 1 1
-0.50 -263.89  286958.89 3085535.56 2.73 1 1
-0.50 -264.25  286958.89 3085535.56 2.60 1 1
-0.50 -264.64  286958.89 3085535.56 2.47 1 1
-0.50 -265.04  286958.89 3085535.56 2.36 1 1
-0.50 -265.54  286958.89 3085535.56 2.29 1 1
-0.50 -266.04  286958.89 3085535.56 2.24 1 1
-0.50 -266.54  286958.89 3085535.56 2.24 1 1
-0.50 -267.04  286958.89 3085535.56 2.28 1 1
-0.50 -267.53  286958.89 3085535.56 2.37 1 1
-0.50 -268.03  286958.89 3085535.56 2.48 1 1
-0.50 -268.53  286958.89 3085535.56 2.62 1 1
-0.50 -269.03  286958.89 3085535.56 2.73 1 1
-0.50 -269.53  286958.89 3085535.56 2.78 1 1
-0.50 -270.03  286958.89 3085535.56 2.75 1 1
-0.50 -270.53  286958.89 3085535.56 2.65 1 1
-0.50 -271.03  286958.89 3085535.56 2.52 1 1
-0.50 -271.53  286958.89 3085535.56 2.41 1 1
-0.50 -272.03  286958.89 3085535.56 2.33 1 1
-0.50 -272.53  286958.89 3085535.56 2.30 1 1
-0.50 -273.03  286958.89 3085535.56 2.34 1 1
-0.50 -273.53  286958.89 3085535.56 2.44 1 1
-0.50 -274.03  286958.89 3085535.56 2.61 1 1
-0.50 -274.53  286958.89 3085535.56 2.85 1 1
-0.50 -275.03  286958.89 3085535.56 3.16 1 1
-0.50 -275.53  286958.89 3085535.56 3.50 1 1
-0.50 -276.03  286958.89 3085535.56 3.81 1 1
-0.50 -276.53  286958.89 3085535.56 4.01 1 1
